,unit,carriage,destination,origin,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010
286,MIO_TKM,HIRE,DE,PT,854.0,1073.0,1004.0,1315.0,1011.0,1316.0,1530.0,1791.0,2258.0,2143.0
287,MIO_TKM,HIRE,DE,RO,2152.0,2433.0,2095.0,1678.0,1430.0,1727.0,1522.0,1515.0,1166.0,1331.0
288,MIO_TKM,HIRE,DE,SE,181.0,315.0,250.0,228.0,235.0,216.0,173.0,128.0,151.0,152.0
289,MIO_TKM,HIRE,DE,SI,1248.0,1167.0,1001.0,924.0,1083.0,909.0,855.0,1127.0,994.0,911.0
290,MIO_TKM,HIRE,DE,SK,2263.0,2309.0,2274.0,2148.0,2162.0,1859.0,2174.0,1873.0,1953.0,1725.0
291,MIO_TKM,HIRE,DE,UK,274.0,220.0,300.0,351.0,423.0,547.0,552.0,441.0,490.0,528.0
292,MIO_TKM,HIRE,DK,AT,18.0,11.0,15.0,34.0,8.0,17.0,21.0,50.0,17.0,10.0
293,MIO_TKM,HIRE,DK,BE,23.0,22.0,19.0,55.0,53.0,8.0,14.0,14.0,15.0,23.0
294,MIO_TKM,HIRE,DK,BG,22.0,87.0,9.0,82.0,128.0,84.0,,37.0,48.0,4.0
295,MIO_TKM,HIRE,DK,CY,2.0,2.0,2.0,1.0,0.0,,,,,0.0
296,MIO_TKM,HIRE,DK,CZ,58.0,47.0,86.0,132.0,185.0,169.0,166.0,211.0,162.0,106.0
297,MIO_TKM,HIRE,DK,DE,1257.0,1422.0,1508.0,1518.0,1350.0,1561.0,1640.0,1689.0,1712.0,1781.0
298,MIO_TKM,HIRE,DK,EE,22.0,41.0,27.0,33.0,19.0,23.0,10.0,41.0,33.0,22.0
299,MIO_TKM,HIRE,DK,EL,95.0,,,,10.0,20.0,36.0,30.0,5.0,25.0
300,MIO_TKM,HIRE,DK,ES,543.0,423.0,528.0,391.0,477.0,189.0,302.0,284.0,340.0,148.0
301,MIO_TKM,HIRE,DK,EU15,,,,,,,,,,
302,MIO_TKM,HIRE,DK,FI,,9.0,52.0,162.0,72.0,29.0,,16.0,66.0,104.0
303,MIO_TKM,HIRE,DK,FR,6.0,,,,2.0,4.0,2.0,9.0,4.0,3.0
304,MIO_TKM,HIRE,DK,HR,22.0,11.0,32.0,39.0,26.0,19.0,14.0,11.0,,22.0
305,MIO_TKM,HIRE,DK,HU,75.0,90.0,59.0,46.0,77.0,61.0,54.0,58.0,48.0,66.0
306,MIO_TKM,HIRE,DK,IE,,4.0,7.0,13.0,,12.0,12.0,,,20.0
307,MIO_TKM,HIRE,DK,IT,,,,32.0,,42.0,,,2.0,
308,MIO_TKM,HIRE,DK,LI,,,,,,,,0.0,0.0,
309,MIO_TKM,HIRE,DK,LT,145.0,24.0,113.0,132.0,166.0,85.0,83.0,89.0,56.0,119.0
310,MIO_TKM,HIRE,DK,LU,1.0,0.0,0.0,2.0,1.0,2.0,5.0,5.0,4.0,
311,MIO_TKM,HIRE,DK,LV,7.0,26.0,31.0,21.0,49.0,14.0,23.0,30.0,12.0,22.0
312,MIO_TKM,HIRE,DK,NL,393.0,329.0,386.0,355.0,453.0,395.0,496.0,408.0,369.0,501.0
313,MIO_TKM,HIRE,DK,NO,69.0,33.0,56.0,60.0,87.0,156.0,166.0,141.0,118.0,132.0
314,MIO_TKM,HIRE,DK,PL,1566.0,1324.0,1737.0,1613.0,900.0,1145.0,930.0,878.0,728.0,786.0
315,MIO_TKM,HIRE,DK,PT,26.0,35.0,43.0,60.0,72.0,60.0,106.0,72.0,109.0,139.0
316,MIO_TKM,HIRE,DK,RO,93.0,31.0,56.0,24.0,36.0,43.0,67.0,25.0,32.0,35.0
317,MIO_TKM,HIRE,DK,SE,36.0,89.0,35.0,39.0,53.0,49.0,27.0,25.0,42.0,48.0
318,MIO_TKM,HIRE,DK,SI,55.0,64.0,59.0,45.0,49.0,46.0,42.0,68.0,45.0,32.0
319,MIO_TKM,HIRE,DK,SK,62.0,20.0,31.0,115.0,57.0,45.0,124.0,104.0,103.0,50.0
320,MIO_TKM,HIRE,DK,UK,8.0,35.0,8.0,1.0,2.0,1.0,1.0,20.0,8.0,9.0
321,MIO_TKM,HIRE,DZ,ES,8.0,,,,,,,,,
322,MIO_TKM,HIRE,DZ,NL,,,,,,,,,,
323,MIO_TKM,HIRE,EA,AT,,,,,,,,,,
324,MIO_TKM,HIRE,EA,BE,,,,,,,,,,
325,MIO_TKM,HIRE,EA,CY,,,,,,,,,,
326,MIO_TKM,HIRE,EA,CZ,,,,,,,,,,
327,MIO_TKM,HIRE,EA,DE,,,,,,,,,,
328,MIO_TKM,HIRE,EA,DK,,,,,,,,,,
329,MIO_TKM,HIRE,EA,EE,,,,,,,,,,
330,MIO_TKM,HIRE,EA,EL,,,,,,,,,,
331,MIO_TKM,HIRE,EA,ES,,,,,,,,,,
332,MIO_TKM,HIRE,EA,EU15,,,,,,,,,,
333,MIO_TKM,HIRE,EA,FI,,,,,,,,,,
334,MIO_TKM,HIRE,EA,FR,,,,,,,,,,
335,MIO_TKM,HIRE,EA,HU,,,,,,,,,,
336,MIO_TKM,HIRE,EA,IE,,,,,,,,,,
337,MIO_TKM,HIRE,EA,IT,,,,,,,,,,
338,MIO_TKM,HIRE,EA,LI,,,,,,,,,,
339,MIO_TKM,HIRE,EA,LT,,,,,,,,,,
340,MIO_TKM,HIRE,EA,LU,,,,,,,,,,
341,MIO_TKM,HIRE,EA,LV,,,,,,,,,,
342,MIO_TKM,HIRE,EA,NL,,,,,,,,,,
343,MIO_TKM,HIRE,EA,NO,,,,,,,,,,
344,MIO_TKM,HIRE,EA,PL,,,,,,,,,,
345,MIO_TKM,HIRE,EA,PT,,,,,,,,,,
346,MIO_TKM,HIRE,EA,SE,,,,,,,,,,
347,MIO_TKM,HIRE,EA,SI,,,,,,,,,,
348,MIO_TKM,HIRE,EA,SK,,,,,,,,,,
349,MIO_TKM,HIRE,EA,UK,,,,,,,,,,
350,MIO_TKM,HIRE,EE,AT,,,,,,,,,,
351,MIO_TKM,HIRE,EE,BE,,,,,,,,1.0,,
352,MIO_TKM,HIRE,EE,CZ,,,,,,,22.0,8.0,,
353,MIO_TKM,HIRE,EE,DE,,,,,,,,,1.0,2.0
354,MIO_TKM,HIRE,EE,DK,,,,,,,,6.0,,2.0
355,MIO_TKM,HIRE,EE,EL,,,,,,,,,,
356,MIO_TKM,HIRE,EE,FI,,10.0,4.0,2.0,15.0,12.0,8.0,27.0,16.0,17.0
357,MIO_TKM,HIRE,EE,HR,,,,,7.0,,,1.0,,
358,MIO_TKM,HIRE,EE,HU,12.0,6.0,7.0,22.0,6.0,2.0,8.0,3.0,2.0,
359,MIO_TKM,HIRE,EE,LT,167.0,255.0,179.0,268.0,155.0,143.0,131.0,158.0,115.0,83.0
360,MIO_TKM,HIRE,EE,LV,317.0,314.0,274.0,205.0,243.0,217.0,142.0,123.0,174.0,133.0
361,MIO_TKM,HIRE,EE,NL,15.0,,12.0,,,,,0.0,,
362,MIO_TKM,HIRE,EE,NO,,,,,,30.0,,,,
363,MIO_TKM,HIRE,EE,PL,191.0,389.0,104.0,230.0,331.0,199.0,308.0,220.0,193.0,193.0
364,MIO_TKM,HIRE,EE,RO,,,,,,,9.0,,,
365,MIO_TKM,HIRE,EE,SE,1.0,1.0,0.0,,,,,3.0,,
366,MIO_TKM,HIRE,EE,SI,,,,4.0,,,4.0,,6.0,
367,MIO_TKM,HIRE,EE,SK,,,,,,27.0,,,,3.0
368,MIO_TKM,HIRE,EEA_X_LI,AT,,,,,,,,,,
369,MIO_TKM,HIRE,EEA_X_LI,BE,,,,,,,,,,
370,MIO_TKM,HIRE,EEA_X_LI,CY,,,,,,,,,,
371,MIO_TKM,HIRE,EEA_X_LI,CZ,,,,,,,,,,
372,MIO_TKM,HIRE,EEA_X_LI,DE,,,,,,,,,,
373,MIO_TKM,HIRE,EEA_X_LI,DK,,,,,,,,,,
374,MIO_TKM,HIRE,EEA_X_LI,EE,,,,,,,,,,
375,MIO_TKM,HIRE,EEA_X_LI,EL,,,,,,,,,,
376,MIO_TKM,HIRE,EEA_X_LI,ES,,,,,,,,,,
377,MIO_TKM,HIRE,EEA_X_LI,EU15,,,,,,,,,,
378,MIO_TKM,HIRE,EEA_X_LI,FI,,,,,,,,,,
379,MIO_TKM,HIRE,EEA_X_LI,FR,,,,,,,,,,
380,MIO_TKM,HIRE,EEA_X_LI,HU,,,,,,,,,,
381,MIO_TKM,HIRE,EEA_X_LI,IE,,,,,,,,,,
382,MIO_TKM,HIRE,EEA_X_LI,IT,,,,,,,,,,
383,MIO_TKM,HIRE,EEA_X_LI,LT,,,,,,,,,,
384,MIO_TKM,HIRE,EEA_X_LI,LU,,,,,,,,,,
385,MIO_TKM,HIRE,EEA_X_LI,LV,,,,,,,,,,
386,MIO_TKM,HIRE,EEA_X_LI,NL,,,,,,,,,,
387,MIO_TKM,HIRE,EEA_X_LI,NO,,,,,,,,,,
388,MIO_TKM,HIRE,EEA_X_LI,PT,,,,,,,,,,
389,MIO_TKM,HIRE,EEA_X_LI,SE,,,,,,,,,,
390,MIO_TKM,HIRE,EEA_X_LI,SK,,,,,,,,,,
391,MIO_TKM,HIRE,EEA_X_LI,UK,,,,,,,,,,
392,MIO_TKM,HIRE,EG,CY,,,,,,,,,,
393,MIO_TKM,HIRE,EH,ES,,,,,,,,17.0,78.0,
394,MIO_TKM,HIRE,EL,AT,31.0,17.0,26.0,27.0,20.0,26.0,17.0,16.0,20.0,21.0
395,MIO_TKM,HIRE,EL,BE,,,,13.0,9.0,,,7.0,,2.0
396,MIO_TKM,HIRE,EL,BG,461.0,747.0,860.0,1043.0,897.0,857.0,896.0,586.0,407.0,510.0
397,MIO_TKM,HIRE,EL,CH,,,,,,,,5.0,,
398,MIO_TKM,HIRE,EL,CY,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
399,MIO_TKM,HIRE,EL,CZ,37.0,51.0,33.0,46.0,81.0,53.0,32.0,21.0,77.0,20.0
400,MIO_TKM,HIRE,EL,DE,13.0,51.0,31.0,6.0,40.0,44.0,91.0,65.0,107.0,230.0
401,MIO_TKM,HIRE,EL,DK,,,,,4.0,,5.0,11.0,,6.0
402,MIO_TKM,HIRE,EL,EE,,,,,,,,,,
403,MIO_TKM,HIRE,EL,ES,27.0,33.0,,,,,17.0,,32.0,9.0
404,MIO_TKM,HIRE,EL,EU15,,,,,,,,,,
405,MIO_TKM,HIRE,EL,FI,,,,,,,,,,
406,MIO_TKM,HIRE,EL,FR,,,,3.0,,22.0,17.0,32.0,18.0,26.0
407,MIO_TKM,HIRE,EL,HR,,3.0,2.0,6.0,3.0,4.0,12.0,2.0,2.0,
408,MIO_TKM,HIRE,EL,HU,38.0,59.0,55.0,71.0,79.0,76.0,51.0,53.0,46.0,35.0
409,MIO_TKM,HIRE,EL,IE,,,,,,,,10.0,,
410,MIO_TKM,HIRE,EL,IT,31.0,39.0,35.0,100.0,8.0,,59.0,19.0,,76.0
411,MIO_TKM,HIRE,EL,LT,21.0,6.0,17.0,67.0,,,,,,14.0
412,MIO_TKM,HIRE,EL,LU,,,,,,,,,,
413,MIO_TKM,HIRE,EL,LV,2.0,,,,,,,4.0,17.0,
414,MIO_TKM,HIRE,EL,NL,50.0,48.0,42.0,29.0,42.0,41.0,48.0,32.0,56.0,52.0
415,MIO_TKM,HIRE,EL,NO,,,,,,,,,,
416,MIO_TKM,HIRE,EL,PL,406.0,427.0,555.0,451.0,333.0,259.0,310.0,259.0,277.0,257.0
417,MIO_TKM,HIRE,EL,PT,,,,,,,,,,
418,MIO_TKM,HIRE,EL,RO,150.0,212.0,282.0,217.0,160.0,128.0,119.0,103.0,194.0,203.0
419,MIO_TKM,HIRE,EL,SE,16.0,,33.0,,,,8.0,20.0,1.0,32.0
420,MIO_TKM,HIRE,EL,SI,63.0,27.0,16.0,39.0,69.0,11.0,44.0,13.0,14.0,24.0
421,MIO_TKM,HIRE,EL,SK,,,,36.0,,3.0,24.0,23.0,21.0,52.0
422,MIO_TKM,HIRE,EL,UK,,2.0,,1.0,2.0,9.0,8.0,13.0,8.0,11.0
423,MIO_TKM,HIRE,ES,AT,33.0,46.0,42.0,37.0,60.0,61.0,63.0,74.0,119.0,99.0
424,MIO_TKM,HIRE,ES,BE,31.0,123.0,217.0,55.0,167.0,91.0,102.0,60.0,130.0,189.0
425,MIO_TKM,HIRE,ES,BG,114.0,173.0,100.0,501.0,193.0,81.0,256.0,88.0,232.0,207.0
426,MIO_TKM,HIRE,ES,CH,5.0,,,2.0,,,,,24.0,55.0
427,MIO_TKM,HIRE,ES,CY,0.0,0.0,,,,,,,,0.0
428,MIO_TKM,HIRE,ES,CZ,309.0,475.0,341.0,500.0,746.0,789.0,802.0,931.0,752.0,913.0
429,MIO_TKM,HIRE,ES,DE,405.0,541.0,495.0,699.0,596.0,668.0,683.0,1023.0,1293.0,1421.0
430,MIO_TKM,HIRE,ES,DK,18.0,39.0,46.0,17.0,30.0,29.0,14.0,8.0,17.0,31.0
431,MIO_TKM,HIRE,ES,EE,19.0,88.0,11.0,,58.0,23.0,30.0,17.0,56.0,14.0
432,MIO_TKM,HIRE,ES,EL,360.0,657.0,304.0,163.0,51.0,115.0,80.0,74.0,37.0,39.0
433,MIO_TKM,HIRE,ES,EU15,,,,,,,,,,
434,MIO_TKM,HIRE,ES,FI,44.0,18.0,18.0,28.0,21.0,49.0,30.0,86.0,268.0,125.0
435,MIO_TKM,HIRE,ES,FR,581.0,596.0,526.0,504.0,582.0,648.0,721.0,720.0,988.0,1170.0
436,MIO_TKM,HIRE,ES,HR,38.0,44.0,22.0,24.0,36.0,23.0,34.0,27.0,32.0,37.0
437,MIO_TKM,HIRE,ES,HU,221.0,224.0,270.0,269.0,335.0,276.0,236.0,308.0,210.0,341.0
438,MIO_TKM,HIRE,ES,IE,26.0,41.0,51.0,28.0,26.0,33.0,30.0,72.0,50.0,79.0
439,MIO_TKM,HIRE,ES,IT,166.0,384.0,237.0,143.0,484.0,319.0,252.0,281.0,267.0,789.0
440,MIO_TKM,HIRE,ES,LI,,,,,,,,,,
441,MIO_TKM,HIRE,ES,LT,257.0,164.0,105.0,218.0,81.0,111.0,181.0,96.0,99.0,104.0
442,MIO_TKM,HIRE,ES,LU,2.0,5.0,1.0,1.0,1.0,10.0,8.0,11.0,14.0,26.0
443,MIO_TKM,HIRE,ES,LV,296.0,3.0,29.0,87.0,109.0,,19.0,85.0,157.0,70.0
444,MIO_TKM,HIRE,ES,NL,142.0,247.0,170.0,192.0,274.0,273.0,325.0,287.0,416.0,351.0
445,MIO_TKM,HIRE,ES,NO,,,,,9.0,16.0,16.0,,,40.0
446,MIO_TKM,HIRE,ES,PL,3068.0,3009.0,2218.0,2861.0,2225.0,1938.0,2291.0,2327.0,1593.0,2068.0
447,MIO_TKM,HIRE,ES,PT,2379.0,2626.0,2483.0,2460.0,2470.0,2672.0,3107.0,2345.0,2930.0,2652.0
448,MIO_TKM,HIRE,ES,RO,879.0,721.0,560.0,618.0,433.0,312.0,397.0,270.0,288.0,168.0
449,MIO_TKM,HIRE,ES,SE,9.0,12.0,43.0,20.0,14.0,2.0,8.0,59.0,39.0,67.0
450,MIO_TKM,HIRE,ES,SI,152.0,139.0,200.0,190.0,96.0,131.0,77.0,122.0,78.0,103.0
451,MIO_TKM,HIRE,ES,SK,397.0,558.0,456.0,375.0,335.0,303.0,340.0,176.0,359.0,194.0
452,MIO_TKM,HIRE,ES,UK,128.0,326.0,177.0,131.0,98.0,102.0,112.0,288.0,229.0,215.0
453,MIO_TKM,HIRE,EU15,AT,2602.0,2632.0,2705.0,2790.0,2858.0,2947.0,2892.0,3450.0,4262.0,4387.0
454,MIO_TKM,HIRE,EU15,BE,5492.0,5510.0,6039.0,5961.0,6166.0,5259.0,5755.0,6138.0,6245.0,7209.0
455,MIO_TKM,HIRE,EU15,BG,1930.0,2795.0,3292.0,3938.0,4762.0,4490.0,3993.0,3025.0,3704.0,3250.0
456,MIO_TKM,HIRE,EU15,CH,449.0,396.0,427.0,417.0,480.0,420.0,724.0,806.0,1131.0,1115.0
457,MIO_TKM,HIRE,EU15,CY,18.0,18.0,16.0,11.0,8.0,6.0,8.0,8.0,5.0,9.0
458,MIO_TKM,HIRE,EU15,CZ,4937.0,5649.0,7658.0,9241.0,11786.0,11555.0,11451.0,10130.0,10940.0,10272.0
459,MIO_TKM,HIRE,EU15,DE,14698.0,15895.0,16350.0,17360.0,17718.0,18147.0,19022.0,21003.0,22792.0,23593.0
460,MIO_TKM,HIRE,EU15,DK,1368.0,1383.0,1184.0,1125.0,931.0,1042.0,1209.0,1421.0,1354.0,1560.0
461,MIO_TKM,HIRE,EU15,EE,561.0,854.0,898.0,725.0,978.0,897.0,779.0,774.0,843.0,879.0
462,MIO_TKM,HIRE,EU15,EL,5597.0,6748.0,5917.0,2070.0,2273.0,1880.0,1694.0,1990.0,1568.0,1965.0
463,MIO_TKM,HIRE,EU15,ES,41824.0,41176.0,39000.0,36522.0,36916.0,34565.0,33788.0,33905.0,32672.0,31186.0
464,MIO_TKM,HIRE,EU15,EU15,,,,,,,,,,
465,MIO_TKM,HIRE,EU15,FI,741.0,969.0,592.0,860.0,874.0,1061.0,1003.0,1277.0,1162.0,1648.0
466,MIO_TKM,HIRE,EU15,FR,4260.0,4541.0,4665.0,4627.0,4928.0,5891.0,6580.0,6597.0,7502.0,7749.0
467,MIO_TKM,HIRE,EU15,HR,2046.0,1999.0,1797.0,1668.0,1549.0,1309.0,1184.0,1040.0,1135.0,1053.0
468,MIO_TKM,HIRE,EU15,HU,6086.0,6029.0,6482.0,6033.0,6079.0,5972.0,5876.0,5850.0,5939.0,5566.0
469,MIO_TKM,HIRE,EU15,IE,805.0,691.0,840.0,927.0,749.0,762.0,741.0,968.0,946.0,998.0
470,MIO_TKM,HIRE,EU15,IT,6944.0,5525.0,5236.0,5496.0,5589.0,6790.0,6751.0,5282.0,6175.0,11509.0
471,MIO_TKM,HIRE,EU15,LI,,,,,,,20.0,22.0,21.0,29.0
472,MIO_TKM,HIRE,EU15,LT,4345.0,3562.0,3630.0,3063.0,2787.0,3589.0,3498.0,3276.0,3189.0,2738.0
473,MIO_TKM,HIRE,EU15,LU,506.0,471.0,434.0,493.0,592.0,881.0,964.0,1029.0,1118.0,1019.0
474,MIO_TKM,HIRE,EU15,LV,2022.0,1873.0,1920.0,2116.0,2322.0,2050.0,1932.0,2032.0,2212.0,1673.0
475,MIO_TKM,HIRE,EU15,NL,13786.0,14428.0,14180.0,13884.0,14807.0,15707.0,15477.0,16550.0,18022.0,18036.0
476,MIO_TKM,HIRE,EU15,NO,909.0,1143.0,1445.0,1285.0,1299.0,1210.0,1425.0,1575.0,1436.0,1690.0
477,MIO_TKM,HIRE,EU15,PL,55498.0,48455.0,52877.0,45078.0,38671.0,38108.0,36611.0,34817.0,31749.0,30918.0
478,MIO_TKM,HIRE,EU15,PT,6266.0,7186.0,7215.0,7909.0,6808.0,7877.0,9366.0,8170.0,9561.0,8949.0
479,MIO_TKM,HIRE,EU15,RO,8172.0,7296.0,6378.0,5706.0,5372.0,5244.0,5150.0,4914.0,4576.0,4991.0
480,MIO_TKM,HIRE,EU15,SE,474.0,749.0,728.0,662.0,784.0,660.0,515.0,643.0,641.0,654.0
481,MIO_TKM,HIRE,EU15,SI,4322.0,4456.0,3990.0,3489.0,3426.0,3215.0,3036.0,3255.0,3095.0,3223.0
482,MIO_TKM,HIRE,EU15,SK,5948.0,6376.0,5957.0,5918.0,5886.0,4720.0,5469.0,4656.0,5443.0,5109.0
483,MIO_TKM,HIRE,EU15,UK,2584.0,2748.0,2354.0,2401.0,2628.0,3145.0,3164.0,3412.0,3654.0,3744.0
484,MIO_TKM,HIRE,EU25,AT,2757.0,2815.0,2856.0,2932.0,3031.0,3148.0,3068.0,3619.0,4488.0,4599.0
485,MIO_TKM,HIRE,EU25,BE,5547.0,5525.0,6063.0,5967.0,6187.0,5284.0,5801.0,6158.0,6268.0,7231.0
486,MIO_TKM,HIRE,EU25,BG,2321.0,3334.0,4113.0,4461.0,5075.0,4810.0,4226.0,3297.0,4103.0,3587.0
487,MIO_TKM,HIRE,EU25,CH,449.0,401.0,427.0,453.0,508.0,420.0,724.0,865.0,1153.0,1115.0
488,MIO_TKM,HIRE,EU25,CY,20.0,18.0,17.0,12.0,8.0,6.0,8.0,8.0,5.0,9.0
489,MIO_TKM,HIRE,EU25,CZ,6083.0,6850.0,9079.0,10702.0,13538.0,13119.0,12900.0,11609.0,12525.0,11786.0
490,MIO_TKM,HIRE,EU25,DE,15744.0,17095.0,17392.0,18480.0,18712.0,19135.0,20004.0,21998.0,24032.0,24673.0
491,MIO_TKM,HIRE,EU25,DK,1413.0,1391.0,1196.0,1139.0,964.0,1049.0,1233.0,1460.0,1390.0,1578.0
492,MIO_TKM,HIRE,EU25,EE,739.0,1103.0,1145.0,1010.0,1249.0,1102.0,997.0,1032.0,1046.0,1103.0
493,MIO_TKM,HIRE,EU25,EL,6063.0,6920.0,6249.0,2233.0,2432.0,1967.0,1791.0,2052.0,1755.0,2182.0
494,MIO_TKM,HIRE,EU25,ES,42746.0,41821.0,39598.0,37220.0,37569.0,35347.0,34468.0,34633.0,33291.0,31742.0
495,MIO_TKM,HIRE,EU25,FI,757.0,980.0,599.0,862.0,889.0,1074.0,1011.0,1336.0,1178.0,1676.0
496,MIO_TKM,HIRE,EU25,FR,4319.0,4549.0,4680.0,4674.0,4955.0,5909.0,6598.0,6613.0,7513.0,7773.0
497,MIO_TKM,HIRE,EU25,HR,2483.0,2450.0,2187.0,2079.0,1878.0,1650.0,1486.0,1296.0,1408.0,1323.0
498,MIO_TKM,HIRE,EU25,HU,6991.0,6687.0,7337.0,6792.0,6745.0,6568.0,6474.0,6466.0,6589.0,5992.0
499,MIO_TKM,HIRE,EU25,IE,805.0,712.0,864.0,946.0,764.0,764.0,763.0,975.0,952.0,1021.0
500,MIO_TKM,HIRE,EU25,IT,7073.0,5646.0,5343.0,5643.0,5677.0,7090.0,7218.0,5382.0,6348.0,11733.0
501,MIO_TKM,HIRE,EU25,LI,,,,,,,20.0,22.0,22.0,29.0
502,MIO_TKM,HIRE,EU25,LT,5464.0,4693.0,4760.0,4251.0,3787.0,4572.0,4429.0,4183.0,3945.0,3390.0
503,MIO_TKM,HIRE,EU25,LU,508.0,479.0,434.0,493.0,597.0,883.0,968.0,1035.0,1120.0,1023.0
504,MIO_TKM,HIRE,EU25,LV,2684.0,2556.0,2567.0,2769.0,2954.0,2672.0,2433.0,2544.0,2676.0,2064.0
505,MIO_TKM,HIRE,EU25,NL,13918.0,14603.0,14312.0,13996.0,14994.0,15849.0,15628.0,16690.0,18262.0,18315.0
506,MIO_TKM,HIRE,EU25,NO,909.0,1147.0,1478.0,1306.0,1317.0,1250.0,1499.0,1583.0,1446.0,1694.0
507,MIO_TKM,HIRE,EU25,PL,64438.0,56507.0,60591.0,52591.0,45137.0,43470.0,42991.0,39805.0,35720.0,34600.0
508,MIO_TKM,HIRE,EU25,PT,6533.0,7480.0,7391.0,8089.0,6902.0,8065.0,9646.0,8403.0,9776.0,9090.0
509,MIO_TKM,HIRE,EU25,RO,9426.0,8463.0,7439.0,6444.0,6098.0,5844.0,5782.0,5485.0,5079.0,5328.0
510,MIO_TKM,HIRE,EU25,SE,476.0,753.0,731.0,678.0,793.0,674.0,527.0,651.0,674.0,669.0
511,MIO_TKM,HIRE,EU25,SI,4835.0,5024.0,4360.0,3929.0,3873.0,3545.0,3382.0,3582.0,3461.0,3580.0
512,MIO_TKM,HIRE,EU25,SK,7646.0,7932.0,7375.0,7483.0,7180.0,6117.0,6854.0,6158.0,6940.0,6323.0
513,MIO_TKM,HIRE,EU25,UK,2624.0,2791.0,2383.0,2424.0,2650.0,3172.0,3188.0,3420.0,3685.0,3778.0
514,MIO_TKM,HIRE,EU27_2007,AT,2777.0,2821.0,2859.0,2933.0,3041.0,3148.0,3068.0,3636.0,4500.0,4609.0
515,MIO_TKM,HIRE,EU27_2007,BE,5562.0,5525.0,6070.0,5970.0,6195.0,5284.0,5801.0,6164.0,6268.0,7231.0
516,MIO_TKM,HIRE,EU27_2007,BG,2618.0,3594.0,4476.0,4843.0,5371.0,5101.0,4651.0,3555.0,4263.0,3776.0
517,MIO_TKM,HIRE,EU27_2007,CH,449.0,401.0,427.0,453.0,508.0,420.0,724.0,865.0,1153.0,1115.0
518,MIO_TKM,HIRE,EU27_2007,CY,20.0,19.0,17.0,12.0,8.0,6.0,8.0,8.0,5.0,9.0
519,MIO_TKM,HIRE,EU27_2007,CZ,6123.0,6942.0,9175.0,10772.0,13748.0,13220.0,13050.0,11771.0,12688.0,12002.0
520,MIO_TKM,HIRE,EU27_2007,DE,15784.0,17128.0,17485.0,18517.0,18754.0,19183.0,20049.0,22026.0,24068.0,24688.0
521,MIO_TKM,HIRE,EU27_2007,DK,1413.0,1391.0,1196.0,1139.0,964.0,1049.0,1233.0,1462.0,1390.0,1578.0
522,MIO_TKM,HIRE,EU27_2007,EE,739.0,1134.0,1145.0,1010.0,1261.0,1158.0,997.0,1042.0,1046.0,1106.0
523,MIO_TKM,HIRE,EU27_2007,EL,6299.0,7154.0,6339.0,2246.0,2443.0,1982.0,1802.0,2057.0,1773.0,2223.0
524,MIO_TKM,HIRE,EU27_2007,ES,42799.0,41837.0,39598.0,37270.0,37569.0,35375.0,34491.0,34714.0,33436.0,31742.0
525,MIO_TKM,HIRE,EU27_2007,FI,757.0,980.0,599.0,862.0,889.0,1074.0,1011.0,1336.0,1178.0,1676.0
526,MIO_TKM,HIRE,EU27_2007,FR,4319.0,4549.0,4680.0,4682.0,4955.0,5924.0,6598.0,6615.0,7513.0,7773.0
527,MIO_TKM,HIRE,EU27_2007,HR,2505.0,2488.0,2233.0,2117.0,1899.0,1679.0,1510.0,1327.0,1422.0,1361.0
528,MIO_TKM,HIRE,EU27_2007,HU,7255.0,6954.0,7581.0,7161.0,7056.0,6873.0,6793.0,6878.0,6971.0,6409.0
529,MIO_TKM,HIRE,EU27_2007,IE,815.0,712.0,864.0,953.0,768.0,764.0,763.0,975.0,952.0,1021.0
530,MIO_TKM,HIRE,EU27_2007,IT,7081.0,5670.0,5440.0,5673.0,5702.0,7128.0,7265.0,5382.0,6352.0,11838.0
531,MIO_TKM,HIRE,EU27_2007,LI,,,,,,,20.0,22.0,22.0,29.0
532,MIO_TKM,HIRE,EU27_2007,LT,5501.0,4764.0,4844.0,4299.0,3814.0,4624.0,4477.0,4213.0,3981.0,3416.0
533,MIO_TKM,HIRE,EU27_2007,LU,508.0,479.0,434.0,493.0,597.0,883.0,968.0,1035.0,1120.0,1023.0
534,MIO_TKM,HIRE,EU27_2007,LV,2704.0,2596.0,2581.0,2835.0,2954.0,2672.0,2433.0,2548.0,2676.0,2078.0
535,MIO_TKM,HIRE,EU27_2007,NL,13932.0,14617.0,14361.0,14020.0,14998.0,15849.0,15654.0,16706.0,18291.0,18344.0
536,MIO_TKM,HIRE,EU27_2007,NO,909.0,1147.0,1478.0,1306.0,1317.0,1251.0,1499.0,1583.0,1446.0,1694.0
537,MIO_TKM,HIRE,EU27_2007,PL,66207.0,58026.0,61961.0,54144.0,46380.0,44345.0,43993.0,40812.0,36636.0,35322.0
538,MIO_TKM,HIRE,EU27_2007,PT,6533.0,7496.0,7397.0,8095.0,6902.0,8065.0,9646.0,8403.0,9776.0,9090.0
539,MIO_TKM,HIRE,EU27_2007,RO,9491.0,8550.0,7545.0,6559.0,6202.0,5958.0,5878.0,5572.0,5174.0,5385.0
540,MIO_TKM,HIRE,EU27_2007,SE,476.0,772.0,746.0,678.0,793.0,678.0,533.0,710.0,677.0,671.0
