,unit,carriage,c_unload,geo,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988,1987,1986,1985,1984,1983,1982
500,MIO_TKM,HIRE,EU25,IT,7073.0,5646.0,5343.0,5643.0,5677.0,7090.0,7218.0,5382.0,6348.0,11733.0,9288.0,12279.0,11944.0,13723.0,18524.0,17478.0,13915.0,14748.0,14410.0,11866.0,11320.0,,,,,,,,,,,,,,,,,
501,MIO_TKM,HIRE,EU25,LI,,,,,,,20.0,22.0,22.0,29.0,25.0,32.0,35.0,35.0,33.0,,,,,,,,,,,,,,,,,,,,,,,
502,MIO_TKM,HIRE,EU25,LT,5464.0,4693.0,4760.0,4251.0,3787.0,4572.0,4429.0,4183.0,3945.0,3390.0,2910.0,3149.0,3235.0,3452.0,2954.0,2544.0,2580.0,,,,,,,,,,,,,,,,,,,,,
503,MIO_TKM,HIRE,EU25,LU,508.0,479.0,434.0,493.0,597.0,883.0,968.0,1035.0,1120.0,1023.0,902.0,1118.0,1258.0,1210.0,1147.0,1198.0,1240.0,1160.0,1006.0,798.0,722.0,,,,,,,,,,,,,,,,,
504,MIO_TKM,HIRE,EU25,LV,2684.0,2556.0,2567.0,2769.0,2954.0,2672.0,2433.0,2544.0,2676.0,2064.0,1520.0,2426.0,2647.0,2257.0,1480.0,1646.0,1349.0,1344.0,,,,,,,,,,,,,,,,,,,,
505,MIO_TKM,HIRE,EU25,NL,13918.0,14603.0,14312.0,13996.0,14994.0,15849.0,15628.0,16690.0,18262.0,18315.0,16840.0,18785.0,18877.0,21222.0,20729.0,21837.0,19229.0,19360.0,19678.0,19861.0,21262.0,,,,,,,,,,,,,,,,,
506,MIO_TKM,HIRE,EU25,NO,909.0,1147.0,1478.0,1306.0,1317.0,1250.0,1499.0,1583.0,1446.0,1694.0,1589.0,1962.0,1764.0,2036.0,1379.0,1395.0,1445.0,1338.0,1397.0,1524.0,1638.0,,,,,,,,,,,,,,,,,
507,MIO_TKM,HIRE,EU25,PL,64438.0,56507.0,60591.0,52591.0,45137.0,43470.0,42991.0,39805.0,35720.0,34600.0,29152.0,26768.0,24848.0,20853.0,16002.0,16068.0,,,,,,,,,,,,,,,,,,,,,,
508,MIO_TKM,HIRE,EU25,PT,6533.0,7480.0,7391.0,8089.0,6902.0,8065.0,9646.0,8403.0,9776.0,9090.0,8536.0,8785.0,11595.0,10705.0,9647.0,8724.0,5251.0,5849.0,5646.0,5321.0,4961.0,,,,,,,,,,,,,,,,,
509,MIO_TKM,HIRE,EU25,RO,9426.0,8463.0,7439.0,6444.0,6098.0,5844.0,5782.0,5485.0,5079.0,5328.0,4406.0,13564.0,17224.0,16022.0,,,,,,,,,,,,,,,,,,,,,,,,
510,MIO_TKM,HIRE,EU25,SE,476.0,753.0,731.0,678.0,793.0,674.0,527.0,651.0,674.0,669.0,561.0,907.0,948.0,990.0,951.0,1171.0,1476.0,1443.0,1172.0,1162.0,,,,,,,,,,,,,,,,,,
511,MIO_TKM,HIRE,EU25,SI,4835.0,5024.0,4360.0,3929.0,3873.0,3545.0,3382.0,3582.0,3461.0,3580.0,2994.0,3541.0,3163.0,3079.0,2630.0,2127.0,1613.0,1517.0,1720.0,,,,,,,,,,,,,,,,,,,
512,MIO_TKM,HIRE,EU25,SK,7646.0,7932.0,7375.0,7483.0,7180.0,6117.0,6854.0,6158.0,6940.0,6323.0,6072.0,6053.0,6469.0,5168.0,5795.0,4715.0,4574.0,,,,,,,,,,,,,,,,,,,,,
513,MIO_TKM,HIRE,EU25,UK,2624.0,2791.0,2383.0,2424.0,2650.0,3172.0,3188.0,3420.0,3685.0,3778.0,3356.0,3999.0,4501.0,4387.0,4354.0,4815.0,5464.0,5650.0,6019.0,6894.0,7427.0,,,,,,,,,,,,,,,,,
514,MIO_TKM,HIRE,EU27_2007,AT,2777.0,2821.0,2859.0,2933.0,3041.0,3148.0,3068.0,3636.0,4500.0,4609.0,5045.0,6579.0,7404.0,7916.0,7818.0,8507.0,8286.0,8128.0,7866.0,6884.0,6466.0,,,,,,,,,,,,,,,,,
515,MIO_TKM,HIRE,EU27_2007,BE,5562.0,5525.0,6070.0,5970.0,6195.0,5284.0,5801.0,6164.0,6268.0,7231.0,7417.0,8759.0,9724.0,9707.0,10018.0,10847.0,12261.0,13232.0,14692.0,13545.0,8579.0,,,,,,,,,,,,,,,,,
516,MIO_TKM,HIRE,EU27_2007,BG,2618.0,3594.0,4476.0,4843.0,5371.0,5101.0,4651.0,3555.0,4263.0,3776.0,3445.0,2878.0,3649.0,3098.0,,,,,,,,,,,,,,,,,,,,,,,,
517,MIO_TKM,HIRE,EU27_2007,CH,449.0,401.0,427.0,453.0,508.0,420.0,724.0,865.0,1153.0,1115.0,935.0,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
518,MIO_TKM,HIRE,EU27_2007,CY,20.0,19.0,17.0,12.0,8.0,6.0,8.0,8.0,5.0,9.0,6.0,4.0,7.0,9.0,8.0,8.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,
519,MIO_TKM,HIRE,EU27_2007,CZ,6123.0,6942.0,9175.0,10772.0,13748.0,13220.0,13050.0,11771.0,12688.0,12002.0,10745.0,11762.0,11132.0,12287.0,10595.0,11308.0,12024.0,11907.0,11164.0,10607.0,,,,,,,,,,,,,,,,,,
520,MIO_TKM,HIRE,EU27_2007,DE,15784.0,17128.0,17485.0,18517.0,18754.0,19183.0,20049.0,22026.0,24068.0,24688.0,25725.0,30657.0,33573.0,31588.0,29565.0,29944.0,26684.0,24290.0,24167.0,21934.0,20251.0,,,,,,,,,,,,,,,,,
521,MIO_TKM,HIRE,EU27_2007,DK,1413.0,1391.0,1196.0,1139.0,964.0,1049.0,1233.0,1462.0,1390.0,1578.0,2578.0,3507.0,3528.0,3915.0,5220.0,5427.0,5008.0,4986.0,4933.0,5730.0,5853.0,,,,,,,,,,,,,,,,,
522,MIO_TKM,HIRE,EU27_2007,EE,739.0,1134.0,1145.0,1010.0,1261.0,1158.0,997.0,1042.0,1046.0,1106.0,1123.0,1734.0,1415.0,1185.0,1343.0,1577.0,985.0,,,,,,,,,,,,,,,,,,,,,
523,MIO_TKM,HIRE,EU27_2007,EL,6299.0,7154.0,6339.0,2246.0,2443.0,1982.0,1802.0,2057.0,1773.0,2223.0,2135.0,2168.0,3093.0,3780.0,1788.0,2379.0,1829.0,,,,,,,,,,,,,,,,,,,,,
524,MIO_TKM,HIRE,EU27_2007,ES,42799.0,41837.0,39598.0,37270.0,37569.0,35375.0,34491.0,34714.0,33436.0,31742.0,31004.0,35163.0,34766.0,34640.0,33170.0,33327.0,27286.0,28198.0,24429.0,21683.0,18657.0,,,,,,,,,,,,,,,,,
525,MIO_TKM,HIRE,EU27_2007,FI,757.0,980.0,599.0,862.0,889.0,1074.0,1011.0,1336.0,1178.0,1676.0,1272.0,1080.0,1550.0,1699.0,1413.0,1854.0,1498.0,1352.0,1443.0,1619.0,1584.0,,,,,,,,,,,,,,,,,
526,MIO_TKM,HIRE,EU27_2007,FR,4319.0,4549.0,4680.0,4682.0,4955.0,5924.0,6598.0,6615.0,7513.0,7773.0,7563.0,10875.0,12508.0,13131.0,12770.0,15637.0,15373.0,16057.0,18041.0,18832.0,21002.0,,,,,,,,,,,,,,,,,
527,MIO_TKM,HIRE,EU27_2007,HR,2505.0,2488.0,2233.0,2117.0,1899.0,1679.0,1510.0,1327.0,1422.0,1361.0,1369.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,
528,MIO_TKM,HIRE,EU27_2007,HU,7255.0,6954.0,7581.0,7161.0,7056.0,6873.0,6793.0,6878.0,6971.0,6409.0,7013.0,7400.0,7625.0,6900.0,5585.0,3945.0,3369.0,3137.0,3196.0,,,,,,,,,,,,,,,,,,,
529,MIO_TKM,HIRE,EU27_2007,IE,815.0,712.0,864.0,953.0,768.0,764.0,763.0,975.0,952.0,1021.0,1365.0,1572.0,1798.0,1169.0,1375.0,1544.0,1392.0,1254.0,973.0,1042.0,748.0,,,,,,,,,,,,,,,,,
530,MIO_TKM,HIRE,EU27_2007,IT,7081.0,5670.0,5440.0,5673.0,5702.0,7128.0,7265.0,5382.0,6352.0,11838.0,9467.0,12506.0,12170.0,14068.0,18790.0,17745.0,14106.0,14860.0,14650.0,12001.0,11526.0,,,,,,,,,,,,,,,,,
531,MIO_TKM,HIRE,EU27_2007,LI,,,,,,,20.0,22.0,22.0,29.0,25.0,32.0,35.0,35.0,33.0,,,,,,,,,,,,,,,,,,,,,,,
532,MIO_TKM,HIRE,EU27_2007,LT,5501.0,4764.0,4844.0,4299.0,3814.0,4624.0,4477.0,4213.0,3981.0,3416.0,2968.0,3187.0,3235.0,3473.0,2964.0,2546.0,2580.0,,,,,,,,,,,,,,,,,,,,,
533,MIO_TKM,HIRE,EU27_2007,LU,508.0,479.0,434.0,493.0,597.0,883.0,968.0,1035.0,1120.0,1023.0,902.0,1118.0,1260.0,1210.0,1147.0,1198.0,1240.0,1160.0,1006.0,798.0,722.0,,,,,,,,,,,,,,,,,
534,MIO_TKM,HIRE,EU27_2007,LV,2704.0,2596.0,2581.0,2835.0,2954.0,2672.0,2433.0,2548.0,2676.0,2078.0,1528.0,2433.0,2647.0,2263.0,1480.0,1646.0,1349.0,1344.0,,,,,,,,,,,,,,,,,,,,
535,MIO_TKM,HIRE,EU27_2007,NL,13932.0,14617.0,14361.0,14020.0,14998.0,15849.0,15654.0,16706.0,18291.0,18344.0,16917.0,18856.0,18920.0,21245.0,20802.0,21877.0,19269.0,19440.0,19736.0,19941.0,21368.0,,,,,,,,,,,,,,,,,
536,MIO_TKM,HIRE,EU27_2007,NO,909.0,1147.0,1478.0,1306.0,1317.0,1251.0,1499.0,1583.0,1446.0,1694.0,1589.0,1962.0,1775.0,2036.0,1379.0,1396.0,1445.0,1341.0,1397.0,1530.0,1638.0,,,,,,,,,,,,,,,,,
537,MIO_TKM,HIRE,EU27_2007,PL,66207.0,58026.0,61961.0,54144.0,46380.0,44345.0,43993.0,40812.0,36636.0,35322.0,30101.0,27506.0,25501.0,21196.0,16397.0,16378.0,,,,,,,,,,,,,,,,,,,,,,
538,MIO_TKM,HIRE,EU27_2007,PT,6533.0,7496.0,7397.0,8095.0,6902.0,8065.0,9646.0,8403.0,9776.0,9090.0,8536.0,8785.0,11595.0,10718.0,9647.0,8724.0,5251.0,5849.0,5646.0,5321.0,4961.0,,,,,,,,,,,,,,,,,
539,MIO_TKM,HIRE,EU27_2007,RO,9491.0,8550.0,7545.0,6559.0,6202.0,5958.0,5878.0,5572.0,5174.0,5385.0,4484.0,13608.0,17259.0,16096.0,,,,,,,,,,,,,,,,,,,,,,,,
540,MIO_TKM,HIRE,EU27_2007,SE,476.0,772.0,746.0,678.0,793.0,678.0,533.0,710.0,677.0,671.0,578.0,907.0,976.0,1005.0,970.0,1185.0,1482.0,1458.0,1175.0,1166.0,,,,,,,,,,,,,,,,,,
541,MIO_TKM,HIRE,EU27_2007,SI,4860.0,5040.0,4372.0,3957.0,3885.0,3561.0,3398.0,3595.0,3519.0,3643.0,3069.0,3657.0,3238.0,3130.0,2729.0,2172.0,1639.0,1533.0,1743.0,,,,,,,,,,,,,,,,,,,
542,MIO_TKM,HIRE,EU27_2007,SK,7825.0,8103.0,7596.0,7742.0,7325.0,6283.0,6994.0,6258.0,7078.0,6420.0,6264.0,6215.0,6603.0,5228.0,5895.0,4761.0,4699.0,,,,,,,,,,,,,,,,,,,,,
543,MIO_TKM,HIRE,EU27_2007,UK,2624.0,2814.0,2415.0,2424.0,2650.0,3176.0,3191.0,3427.0,3701.0,3794.0,3373.0,3999.0,4501.0,4391.0,4354.0,4817.0,5483.0,5667.0,6055.0,6943.0,7463.0,,,,,,,,,,,,,,,,,
544,MIO_TKM,HIRE,EU27_2020,AT,2747.0,2773.0,2836.0,2896.0,2986.0,3112.0,3036.0,3610.0,4452.0,4545.0,4970.0,6383.0,7155.0,7643.0,7534.0,8198.0,7944.0,7832.0,7521.0,6643.0,6271.0,,,,,,,,,,,,,,,,,
545,MIO_TKM,HIRE,EU27_2020,BE,5411.0,5401.0,5857.0,5778.0,6103.0,5148.0,5618.0,6013.0,6123.0,7021.0,7203.0,8457.0,9345.0,9307.0,9601.0,10377.0,11776.0,12737.0,14320.0,13188.0,8353.0,,,,,,,,,,,,,,,,,
546,MIO_TKM,HIRE,EU27_2020,BG,2573.0,3574.0,4154.0,4580.0,5277.0,4849.0,4631.0,3572.0,4123.0,3747.0,3083.0,2833.0,3661.0,3064.0,,,,,,,,,,,,,,,,,,,,,,,,
547,MIO_TKM,HIRE,EU27_2020,CH,429.0,297.0,427.0,453.0,508.0,420.0,675.0,862.0,1138.0,1003.0,905.0,1299.0,,,,,,,,,,,,,,,,,,,,,,,,,,
548,MIO_TKM,HIRE,EU27_2020,CY,10.0,9.0,9.0,6.0,4.0,3.0,4.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,4.0,5.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,
549,MIO_TKM,HIRE,EU27_2020,CZ,6010.0,6800.0,8853.0,10336.0,13078.0,12310.0,12311.0,11248.0,12013.0,11393.0,10098.0,11120.0,10369.0,11534.0,9926.0,10469.0,10975.0,10887.0,10526.0,10070.0,,,,,,,,,,,,,,,,,,
550,MIO_TKM,HIRE,EU27_2020,DE,15095.0,16432.0,16805.0,17674.0,18006.0,18270.0,19151.0,21011.0,22966.0,23479.0,24399.0,28971.0,31840.0,29973.0,27846.0,28210.0,25077.0,23125.0,23039.0,21135.0,19662.0,,,,,,,,,,,,,,,,,
551,MIO_TKM,HIRE,EU27_2020,DK,1348.0,1379.0,1187.0,1121.0,926.0,1033.0,1223.0,1441.0,1380.0,1553.0,2506.0,3396.0,3404.0,3722.0,4986.0,5200.0,4879.0,4816.0,4746.0,5550.0,5717.0,,,,,,,,,,,,,,,,,
552,MIO_TKM,HIRE,EU27_2020,EE,739.0,1135.0,1129.0,1010.0,1243.0,1184.0,977.0,996.0,1044.0,1067.0,1093.0,1680.0,1365.0,1159.0,1320.0,1577.0,944.0,,,,,,,,,,,,,,,,,,,,,
553,MIO_TKM,HIRE,EU27_2020,EL,6033.0,6909.0,6177.0,2147.0,2254.0,1869.0,1644.0,1937.0,1748.0,2172.0,1990.0,2034.0,2952.0,3390.0,1646.0,2270.0,1733.0,,,,,,,,,,,,,,,,,,,,,
554,MIO_TKM,HIRE,EU27_2020,ES,38745.0,36859.0,35608.0,33515.0,33894.0,31870.0,31054.0,31272.0,30932.0,29259.0,28014.0,31074.0,30549.0,30159.0,29200.0,29866.0,24448.0,24717.0,21456.0,19042.0,16639.0,,,,,,,,,,,,,,,,,
555,MIO_TKM,HIRE,EU27_2020,FI,757.0,980.0,599.0,862.0,889.0,1074.0,1011.0,1336.0,1178.0,1673.0,1268.0,1052.0,1541.0,1693.0,1409.0,1844.0,1490.0,1338.0,1440.0,1622.0,1584.0,,,,,,,,,,,,,,,,,
556,MIO_TKM,HIRE,EU27_2020,FR,4053.0,4286.0,4413.0,4391.0,4682.0,5503.0,6152.0,6117.0,6887.0,7082.0,6776.0,9264.0,10725.0,11345.0,10909.0,13523.0,13505.0,13896.0,15779.0,16734.0,19071.0,,,,,,,,,,,,,,,,,
557,MIO_TKM,HIRE,EU27_2020,HR,2447.0,2443.0,2181.0,2071.0,1857.0,1661.0,1437.0,1280.0,1363.0,1284.0,1338.0,1320.0,,,,,,,,,,,,,,,,,,,,,,,,,,
558,MIO_TKM,HIRE,EU27_2020,HU,7088.0,6765.0,7345.0,6887.0,6692.0,6595.0,6439.0,6528.0,6624.0,6201.0,6614.0,6917.0,7264.0,6442.0,5192.0,3587.0,3024.0,2864.0,2984.0,,,,,,,,,,,,,,,,,,,
559,MIO_TKM,HIRE,EU27_2020,IE,303.0,292.0,373.0,388.0,318.0,351.0,357.0,464.0,393.0,531.0,741.0,848.0,1125.0,586.0,777.0,878.0,727.0,698.0,525.0,499.0,387.0,,,,,,,,,,,,,,,,,
560,MIO_TKM,HIRE,EU27_2020,IT,6834.0,5501.0,5179.0,5304.0,5558.0,6997.0,7047.0,5148.0,6037.0,11107.0,8914.0,11754.0,11195.0,12979.0,16556.0,15501.0,12523.0,13250.0,12911.0,11139.0,10808.0,,,,,,,,,,,,,,,,,
561,MIO_TKM,HIRE,EU27_2020,LI,,,,,,,19.0,22.0,22.0,29.0,25.0,32.0,35.0,35.0,33.0,,,,,,,,,,,,,,,,,,,,,,,
562,MIO_TKM,HIRE,EU27_2020,LT,5195.0,4575.0,4544.0,4034.0,3589.0,4340.0,4245.0,4075.0,3890.0,3302.0,2868.0,3023.0,3049.0,3289.0,2842.0,2442.0,2479.0,,,,,,,,,,,,,,,,,,,,,
563,MIO_TKM,HIRE,EU27_2020,LU,505.0,477.0,434.0,492.0,588.0,872.0,955.0,1022.0,1088.0,989.0,879.0,1085.0,1231.0,1169.0,1105.0,1158.0,1186.0,1114.0,957.0,757.0,678.0,,,,,,,,,,,,,,,,,
564,MIO_TKM,HIRE,EU27_2020,LV,2699.0,2575.0,2534.0,2806.0,2917.0,2665.0,2426.0,2507.0,2671.0,2054.0,1506.0,2416.0,2644.0,2266.0,1468.0,1630.0,1349.0,1344.0,,,,,,,,,,,,,,,,,,,,
565,MIO_TKM,HIRE,EU27_2020,NL,13163.0,13823.0,13463.0,13014.0,13852.0,14796.0,14834.0,15700.0,17305.0,17457.0,15966.0,17579.0,17704.0,19937.0,19397.0,20590.0,18522.0,18585.0,18909.0,19156.0,20651.0,,,,,,,,,,,,,,,,,
566,MIO_TKM,HIRE,EU27_2020,NO,909.0,1147.0,1449.0,1247.0,1317.0,1251.0,1499.0,1583.0,1446.0,1683.0,1559.0,1961.0,1769.0,2025.0,1379.0,1406.0,1440.0,1338.0,1385.0,1507.0,1614.0,,,,,,,,,,,,,,,,,
567,MIO_TKM,HIRE,EU27_2020,PL,62047.0,53297.0,57525.0,50141.0,42737.0,40785.0,40758.0,37032.0,33918.0,32261.0,27611.0,25443.0,23663.0,19622.0,15186.0,15176.0,,,,,,,,,,,,,,,,,,,,,,
568,MIO_TKM,HIRE,EU27_2020,PT,6073.0,7116.0,6795.0,7353.0,6386.0,7795.0,9243.0,8037.0,9367.0,8854.0,8281.0,8396.0,10905.0,10241.0,8931.0,8256.0,4828.0,5508.0,5318.0,4866.0,4569.0,,,,,,,,,,,,,,,,,
569,MIO_TKM,HIRE,EU27_2020,RO,9314.0,8223.0,7276.0,6192.0,5810.0,5604.0,5597.0,5297.0,4813.0,4871.0,4156.0,12422.0,16282.0,15607.0,,,,,,,,,,,,,,,,,,,,,,,,
570,MIO_TKM,HIRE,EU27_2020,SE,476.0,772.0,764.0,689.0,820.0,686.0,529.0,704.0,665.0,672.0,576.0,907.0,974.0,1013.0,963.0,1201.0,1465.0,1447.0,1180.0,1165.0,,,,,,,,,,,,,,,,,,
571,MIO_TKM,HIRE,EU27_2020,SI,4889.0,4971.0,4326.0,3867.0,3761.0,3475.0,3235.0,3520.0,3407.0,3555.0,3000.0,3479.0,3058.0,2923.0,2657.0,2114.0,1682.0,1576.0,1696.0,,,,,,,,,,,,,,,,,,,
572,MIO_TKM,HIRE,EU27_2020,SK,7500.0,7736.0,7322.0,7321.0,7101.0,6070.0,6584.0,6059.0,6602.0,6228.0,6015.0,5884.0,6340.0,5035.0,5793.0,4593.0,4606.0,,,,,,,,,,,,,,,,,,,,,
573,MIO_TKM,HIRE,EU27_2020,UK,2624.0,2815.0,2440.0,2424.0,2650.0,3176.0,3196.0,3436.0,3702.0,3794.0,3373.0,3999.0,4501.0,4391.0,4354.0,4817.0,5483.0,5667.0,6055.0,6956.0,7468.0,,,,,,,,,,,,,,,,,
574,MIO_TKM,HIRE,EU28,AT,2783.0,2834.0,2869.0,2939.0,3049.0,3154.0,3083.0,3667.0,4525.0,4631.0,5060.0,6596.0,7422.0,7939.0,7843.0,8541.0,8324.0,8171.0,7907.0,6919.0,6487.0,,,,,,,,,,,,,,,,,
575,MIO_TKM,HIRE,EU28,BE,5562.0,5528.0,6070.0,5970.0,6210.0,5284.0,5801.0,6164.0,6268.0,7231.0,7417.0,8759.0,9724.0,9709.0,10018.0,10847.0,12267.0,13240.0,14692.0,13548.0,8579.0,,,,,,,,,,,,,,,,,
576,MIO_TKM,HIRE,EU28,BG,2618.0,3606.0,4494.0,4874.0,5472.0,5101.0,4651.0,3572.0,4263.0,3822.0,3465.0,2881.0,3683.0,3138.0,,,,,,,,,,,,,,,,,,,,,,,,
577,MIO_TKM,HIRE,EU28,CH,449.0,401.0,427.0,453.0,508.0,420.0,724.0,865.0,1153.0,1115.0,935.0,1371.0,,,,,,,,,,,,,,,,,,,,,,,,,,
578,MIO_TKM,HIRE,EU28,CY,20.0,19.0,17.0,12.0,8.0,6.0,8.0,8.0,5.0,9.0,6.0,4.0,7.0,9.0,8.0,8.0,15.0,18.0,,,,,,,,,,,,,,,,,,,,
579,MIO_TKM,HIRE,EU28,CZ,6148.0,6972.0,9202.0,10796.0,13778.0,13246.0,13099.0,11847.0,12721.0,12059.0,10791.0,11853.0,11194.0,12356.0,10688.0,11384.0,12107.0,11977.0,11175.0,10719.0,,,,,,,,,,,,,,,,,,
580,MIO_TKM,HIRE,EU28,DE,15784.0,17141.0,17495.0,18517.0,18759.0,19183.0,20049.0,22040.0,24092.0,24709.0,25727.0,30667.0,33593.0,31619.0,29575.0,29964.0,26690.0,24297.0,24187.0,21940.0,20258.0,,,,,,,,,,,,,,,,,
581,MIO_TKM,HIRE,EU28,DK,1413.0,1393.0,1196.0,1139.0,964.0,1049.0,1233.0,1462.0,1390.0,1578.0,2578.0,3507.0,3528.0,3915.0,5220.0,5430.0,5012.0,5002.0,4967.0,5739.0,5861.0,,,,,,,,,,,,,,,,,
582,MIO_TKM,HIRE,EU28,EE,739.0,1146.0,1145.0,1010.0,1272.0,1184.0,997.0,1042.0,1046.0,1106.0,1123.0,1749.0,1415.0,1185.0,1343.0,1577.0,985.0,,,,,,,,,,,,,,,,,,,,,
583,MIO_TKM,HIRE,EU28,EL,6322.0,7154.0,6368.0,2252.0,2462.0,1982.0,1805.0,2065.0,1799.0,2229.0,2135.0,2168.0,3101.0,3780.0,1791.0,2379.0,1829.0,,,,,,,,,,,,,,,,,,,,,
584,MIO_TKM,HIRE,EU28,ES,42799.0,41860.0,39624.0,37321.0,37593.0,35381.0,34491.0,34714.0,33458.0,31764.0,31004.0,35188.0,34797.0,34640.0,33187.0,33388.0,27351.0,28243.0,24429.0,21717.0,18666.0,,,,,,,,,,,,,,,,,
585,MIO_TKM,HIRE,EU28,FI,757.0,980.0,599.0,862.0,889.0,1074.0,1011.0,1336.0,1178.0,1676.0,1272.0,1080.0,1550.0,1699.0,1413.0,1854.0,1498.0,1352.0,1443.0,1623.0,1584.0,,,,,,,,,,,,,,,,,
586,MIO_TKM,HIRE,EU28,FR,4319.0,4549.0,4680.0,4682.0,4955.0,5924.0,6602.0,6624.0,7513.0,7773.0,7563.0,10875.0,12516.0,13131.0,12770.0,15637.0,15380.0,16057.0,18048.0,18852.0,21002.0,,,,,,,,,,,,,,,,,
587,MIO_TKM,HIRE,EU28,HR,2505.0,2488.0,2233.0,2117.0,1899.0,1679.0,1510.0,1327.0,1422.0,1361.0,1369.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,
588,MIO_TKM,HIRE,EU28,HU,7361.0,7039.0,7686.0,7262.0,7122.0,6945.0,6836.0,6938.0,7033.0,6467.0,7087.0,7485.0,7692.0,6947.0,5622.0,3958.0,3391.0,3158.0,3211.0,,,,,,,,,,,,,,,,,,,
589,MIO_TKM,HIRE,EU28,IE,815.0,712.0,864.0,953.0,768.0,764.0,763.0,975.0,952.0,1021.0,1365.0,1572.0,1798.0,1169.0,1375.0,1544.0,1392.0,1254.0,973.0,1042.0,748.0,,,,,,,,,,,,,,,,,
590,MIO_TKM,HIRE,EU28,IT,7142.0,5691.0,5498.0,5680.0,5840.0,7149.0,7286.0,5390.0,6379.0,11925.0,9516.0,12545.0,12203.0,14093.0,18812.0,17780.0,14140.0,14939.0,14681.0,12073.0,11631.0,,,,,,,,,,,,,,,,,
591,MIO_TKM,HIRE,EU28,LI,,,,,,,20.0,22.0,22.0,29.0,25.0,32.0,35.0,35.0,33.0,,,,,,,,,,,,,,,,,,,,,,,
592,MIO_TKM,HIRE,EU28,LT,5501.0,4819.0,4888.0,4310.0,3832.0,4637.0,4485.0,4237.0,3989.0,3427.0,2975.0,3194.0,3264.0,3504.0,2971.0,2564.0,2580.0,,,,,,,,,,,,,,,,,,,,,
593,MIO_TKM,HIRE,EU28,LU,508.0,479.0,434.0,493.0,597.0,883.0,968.0,1035.0,1120.0,1023.0,902.0,1118.0,1260.0,1210.0,1147.0,1198.0,1240.0,1160.0,1006.0,798.0,722.0,,,,,,,,,,,,,,,,,
594,MIO_TKM,HIRE,EU28,LV,2704.0,2596.0,2581.0,2835.0,2954.0,2688.0,2445.0,2548.0,2676.0,2078.0,1528.0,2433.0,2647.0,2279.0,1480.0,1646.0,1349.0,1344.0,,,,,,,,,,,,,,,,,,,,
595,MIO_TKM,HIRE,EU28,NL,13932.0,14635.0,14375.0,14022.0,14998.0,15849.0,15660.0,16709.0,18297.0,18353.0,16925.0,18860.0,18937.0,21263.0,20831.0,21897.0,19285.0,19468.0,19766.0,19968.0,21400.0,,,,,,,,,,,,,,,,,
596,MIO_TKM,HIRE,EU28,NO,909.0,1147.0,1478.0,1306.0,1317.0,1251.0,1499.0,1583.0,1446.0,1694.0,1589.0,1962.0,1775.0,2036.0,1379.0,1407.0,1449.0,1341.0,1400.0,1530.0,1638.0,,,,,,,,,,,,,,,,,
597,MIO_TKM,HIRE,EU28,PL,66649.0,58255.0,62324.0,54633.0,46607.0,44577.0,44154.0,40923.0,36850.0,35372.0,30143.0,27544.0,25587.0,21309.0,16508.0,16447.0,,,,,,,,,,,,,,,,,,,,,,
598,MIO_TKM,HIRE,EU28,PT,6533.0,7496.0,7413.0,8095.0,6902.0,8065.0,9646.0,8403.0,9776.0,9090.0,8536.0,8785.0,11595.0,10718.0,9647.0,8741.0,5251.0,5849.0,5646.0,5321.0,4961.0,,,,,,,,,,,,,,,,,
599,MIO_TKM,HIRE,EU28,RO,9526.0,8594.0,7589.0,6583.0,6229.0,5975.0,5878.0,5577.0,5177.0,5385.0,4491.0,13620.0,17300.0,16096.0,,,,,,,,,,,,,,,,,,,,,,,,
600,MIO_TKM,HIRE,EU28,SE,476.0,772.0,768.0,689.0,820.0,686.0,533.0,710.0,677.0,672.0,582.0,909.0,976.0,1019.0,985.0,1209.0,1487.0,1463.0,1188.0,1167.0,,,,,,,,,,,,,,,,,,
601,MIO_TKM,HIRE,EU28,SI,5011.0,5148.0,4461.0,4060.0,3972.0,3632.0,3456.0,3664.0,3605.0,3741.0,3156.0,3761.0,3353.0,3225.0,2836.0,2257.0,1775.0,1674.0,1856.0,,,,,,,,,,,,,,,,,,,
602,MIO_TKM,HIRE,EU28,SK,7853.0,8156.0,7615.0,7763.0,7379.0,6302.0,7005.0,6293.0,7078.0,6436.0,6290.0,6234.0,6644.0,5232.0,5927.0,4790.0,4728.0,,,,,,,,,,,,,,,,,,,,,
603,MIO_TKM,HIRE,EU28,UK,2624.0,2815.0,2440.0,2424.0,2650.0,3176.0,3196.0,3436.0,3702.0,3794.0,3373.0,3999.0,4501.0,4391.0,4354.0,4817.0,5483.0,5667.0,6055.0,6956.0,7468.0,,,,,,,,,,,,,,,,,
604,MIO_TKM,HIRE,EUR_OTH,AT,,,,,,,,,,,,,,,,,,,,,,58.0,52.0,45.0,41.0,,,,,,,,,,,,,
